team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
VAN,2008,VAN,2008020840,VAN,MTL,HOME,20090215,Team Level,other,0.3778,0.5,0.5,70.0,0.686,0.034,0.064,0.117,0.021,0.549,0.215,0.034,0.034,0.034,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.034,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.016,0.0,0.0,0.05,0.05,0.05,0.633,0.056,0.064,0.134,0.02,0.525,0.2,0.056,0.056,0.056,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.021,0.0,0.0,0.077,0.077,0.077
VAN,2008,VAN,2008020840,VAN,MTL,HOME,20090215,Team Level,all,0.574,0.5463,0.5476,3600.0,32.701,2.669,2.305,6.855,0.971,18.856,14.344,2.633,2.662,2.627,34.0,12.0,13.0,59.0,4.0,0.0,0.0,13.0,0.0,7.0,22.0,30.0,42.0,0.0,0.0,28.0,12.0,9.0,6.0,35.0,11.0,0.0,1.239,1.429,0.0,2.0,2.0,0.0,60.618,46.0,46.753,5.0,0.487,0.0,0.0,3.155,3.146,3.103,27.172,1.981,1.844,6.539,0.935,15.005,11.696,1.933,1.973,1.925,27.0,11.0,11.0,49.0,2.0,3.0,0.0,8.0,1.0,10.0,14.0,25.0,36.0,2.0,4.0,28.0,16.0,4.0,3.0,29.0,8.0,1.0,0.828,0.913,0.239,1.0,1.0,0.0,46.568,38.0,37.11,0.0,0.392,0.319,0.319,2.054,2.043,2.014
VAN,2008,VAN,2008020840,VAN,MTL,HOME,20090215,Team Level,5on5,0.547,0.5158,0.5205,3322.0,26.817,2.288,1.889,5.566,0.812,15.067,12.377,2.257,2.281,2.251,27.0,11.0,11.0,49.0,3.0,0.0,0.0,10.0,0.0,5.0,20.0,24.0,35.0,0.0,0.0,24.0,12.0,8.0,6.0,28.0,10.0,0.0,1.004,1.284,0.0,1.0,2.0,0.0,50.618,38.0,38.753,5.0,0.387,0.0,0.0,2.675,2.666,2.629,25.173,1.895,1.734,6.177,0.872,14.039,10.283,1.847,1.886,1.839,24.0,11.0,11.0,46.0,2.0,3.0,0.0,7.0,1.0,10.0,12.0,22.0,33.0,2.0,4.0,22.0,16.0,4.0,3.0,26.0,8.0,1.0,0.742,0.913,0.239,1.0,1.0,0.0,43.568,35.0,34.11,0.0,0.356,0.319,0.319,1.932,1.921,1.892
VAN,2008,VAN,2008020840,VAN,MTL,HOME,20090215,Team Level,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,2008,VAN,2008020840,VAN,MTL,HOME,20090215,Team Level,5on4,0.9202,0.8182,0.7778,208.0,5.198,0.346,0.351,1.172,0.138,3.24,1.752,0.342,0.346,0.342,6.0,1.0,2.0,9.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,6.0,7.0,0.0,0.0,4.0,0.0,1.0,0.0,6.0,1.0,0.0,0.201,0.145,0.0,0.0,0.0,0.0,9.0,7.0,7.0,0.0,0.084,0.0,0.0,0.43,0.43,0.423,1.366,0.03,0.047,0.228,0.043,0.44,1.213,0.03,0.03,0.03,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.015,0.0,0.0,0.045,0.045,0.045
VAN,2008,VAN,2008020852,VAN,CGY,AWAY,20090217,Team Level,other,0.4074,0.4722,0.4444,507.0,8.993,0.944,0.499,2.036,0.25,4.308,3.963,0.875,0.944,0.875,6.0,6.0,5.0,17.0,1.0,0.0,0.0,3.0,0.0,6.0,2.0,5.0,11.0,0.0,0.0,12.0,0.0,2.0,0.0,10.0,1.0,1.0,0.347,0.082,0.514,1.0,0.0,0.0,17.0,12.0,12.0,0.0,0.136,0.0,0.514,0.566,0.566,0.505,11.194,1.373,0.911,2.016,0.34,5.243,5.117,1.353,1.373,1.353,12.0,3.0,4.0,19.0,0.0,0.0,0.0,5.0,0.0,6.0,4.0,12.0,15.0,0.0,0.0,7.0,2.0,2.0,2.0,6.0,8.0,1.0,0.22,0.929,0.224,0.0,0.0,0.0,19.0,15.0,15.0,2.0,0.228,0.0,0.0,1.602,1.602,1.577
VAN,2008,VAN,2008020852,VAN,CGY,AWAY,20090217,Team Level,all,0.4729,0.5,0.4955,3900.0,40.968,3.796,3.031,8.762,1.306,21.169,16.935,3.643,3.852,3.698,43.0,12.0,13.0,68.0,3.0,5.0,2.0,15.0,1.0,16.0,15.0,40.0,52.0,8.0,16.0,43.0,9.0,6.0,3.0,45.0,6.0,4.0,1.029,0.731,2.035,1.0,0.0,2.0,68.404,55.0,55.294,3.0,0.743,1.587,2.128,2.411,2.463,2.376,40.678,4.231,2.904,8.341,1.277,21.735,17.511,4.14,4.151,4.062,41.0,15.0,12.0,68.0,3.0,2.0,1.0,12.0,2.0,15.0,22.0,38.0,53.0,7.0,14.0,36.0,14.0,13.0,6.0,38.0,14.0,4.0,1.495,1.681,1.056,1.0,1.0,1.0,66.94,56.0,55.248,3.0,0.677,0.348,0.348,4.56,4.471,4.393
VAN,2008,VAN,2008020852,VAN,CGY,AWAY,20090217,Team Level,5on5,0.3664,0.4533,0.4426,2860.0,19.97,1.338,1.183,4.347,0.647,10.576,8.909,1.317,1.394,1.372,22.0,5.0,7.0,34.0,0.0,1.0,0.0,9.0,1.0,4.0,12.0,22.0,27.0,6.0,12.0,19.0,9.0,4.0,3.0,21.0,5.0,1.0,0.415,0.649,0.274,0.0,0.0,0.0,34.404,27.0,27.294,3.0,0.246,0.274,0.274,1.31,1.361,1.344,24.729,2.314,1.63,5.286,0.764,13.43,10.576,2.25,2.234,2.172,25.0,9.0,7.0,41.0,3.0,2.0,1.0,6.0,2.0,7.0,14.0,22.0,31.0,6.0,12.0,25.0,11.0,10.0,3.0,27.0,4.0,3.0,0.971,0.512,0.832,1.0,1.0,1.0,39.94,34.0,33.248,1.0,0.337,0.348,0.348,2.303,2.214,2.167
VAN,2008,VAN,2008020852,VAN,CGY,AWAY,20090217,Team Level,4on5,0.4144,0.2,0.2222,254.0,1.649,0.385,0.117,0.264,0.05,0.318,0.865,0.365,0.385,0.365,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.063,0.0,0.322,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.029,0.322,0.322,0.092,0.092,0.091,4.756,0.544,0.363,1.039,0.174,3.062,1.819,0.537,0.544,0.537,4.0,3.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,7.0,1.0,2.0,3.0,0.0,1.0,1.0,5.0,2.0,0.0,0.303,0.24,0.0,0.0,0.0,0.0,8.0,7.0,7.0,0.0,0.112,0.0,0.0,0.656,0.656,0.648
VAN,2008,VAN,2008020852,VAN,CGY,AWAY,20090217,Team Level,5on4,1.0,1.0,1.0,279.0,10.356,1.129,1.232,2.115,0.359,5.967,3.197,1.086,1.129,1.086,13.0,1.0,1.0,15.0,1.0,3.0,1.0,3.0,0.0,6.0,1.0,12.0,13.0,1.0,2.0,7.0,0.0,0.0,0.0,13.0,0.0,1.0,0.204,0.0,0.925,0.0,0.0,1.0,15.0,14.0,14.0,0.0,0.332,0.991,1.017,0.444,0.444,0.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,2008,VAN,2008020863,VAN,OTT,AWAY,20090219,Team Level,other,0.9,0.5,0.6,226.0,1.946,1.152,0.102,0.153,0.058,0.566,0.97,1.152,1.152,1.152,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.13,1.022,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.025,0.0,0.0,1.177,1.177,1.177,1.112,0.128,0.101,0.199,0.047,0.971,0.554,0.123,0.128,0.123,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.03,0.098,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,0.025,0.0,0.0,0.153,0.153,0.147
VAN,2008,VAN,2008020863,VAN,OTT,AWAY,20090219,Team Level,all,0.657,0.4824,0.4848,3600.0,22.894,3.64,1.474,4.09,0.693,12.195,9.908,3.615,3.847,3.82,24.0,8.0,9.0,41.0,5.0,0.0,0.0,2.0,2.0,10.0,13.0,19.0,27.0,7.0,17.0,22.0,13.0,3.0,5.0,17.0,12.0,3.0,0.444,1.486,1.711,0.0,3.0,2.0,45.962,32.0,35.199,3.0,0.326,0.0,0.0,3.966,4.201,4.17,23.35,1.9,1.679,5.2,0.792,14.695,9.735,1.879,1.808,1.787,27.0,7.0,10.0,44.0,2.0,0.0,0.0,4.0,0.0,15.0,13.0,25.0,32.0,4.0,11.0,32.0,25.0,5.0,12.0,27.0,6.0,1.0,0.955,0.731,0.213,0.0,2.0,0.0,40.331,34.0,31.534,6.0,0.372,0.0,0.0,2.271,2.16,2.135
VAN,2008,VAN,2008020863,VAN,OTT,AWAY,20090219,Team Level,5on5,0.6395,0.4833,0.4889,2675.0,15.857,1.641,1.04,3.128,0.491,8.799,6.901,1.617,1.849,1.821,18.0,4.0,7.0,29.0,3.0,0.0,0.0,2.0,1.0,8.0,8.0,15.0,19.0,7.0,17.0,16.0,10.0,3.0,3.0,12.0,10.0,0.0,0.401,1.24,0.0,0.0,3.0,0.0,33.962,22.0,25.199,2.0,0.216,0.0,0.0,1.858,2.093,2.062,15.88,0.925,0.988,3.652,0.527,9.931,6.977,0.921,0.833,0.83,16.0,7.0,8.0,31.0,0.0,0.0,0.0,4.0,0.0,11.0,8.0,16.0,23.0,4.0,11.0,25.0,22.0,5.0,8.0,22.0,0.0,1.0,0.712,0.0,0.213,0.0,0.0,0.0,27.331,23.0,20.534,6.0,0.198,0.0,0.0,1.123,1.012,1.008
VAN,2008,VAN,2008020863,VAN,OTT,AWAY,20090219,Team Level,4on5,0.1197,0.0909,0.1,474.0,0.749,0.115,0.033,0.073,0.018,0.233,0.528,0.115,0.115,0.115,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.115,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.007,0.0,0.0,0.123,0.123,0.123,6.358,0.846,0.591,1.349,0.218,3.793,2.204,0.835,0.846,0.835,9.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,8.0,0.0,0.0,5.0,0.0,0.0,2.0,4.0,5.0,0.0,0.214,0.633,0.0,0.0,1.0,0.0,10.0,9.0,9.0,0.0,0.149,0.0,0.0,0.995,0.995,0.981
VAN,2008,VAN,2008020863,VAN,OTT,AWAY,20090219,Team Level,5on4,1.0,1.0,1.0,225.0,4.342,0.731,0.299,0.737,0.126,2.597,1.509,0.731,0.731,0.731,3.0,3.0,2.0,8.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,1.0,0.042,0.0,0.689,0.0,0.0,1.0,8.0,6.0,6.0,0.0,0.077,0.0,0.0,0.808,0.808,0.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,2008,VAN,2008020880,VAN,TOR,AWAY,20090221,Team Level,other,0.4923,0.5294,0.4167,159.0,3.449,0.605,0.218,0.541,0.101,1.173,2.363,0.596,0.605,0.596,5.0,0.0,4.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,5.0,0.0,0.0,4.0,0.0,1.0,1.0,3.0,1.0,1.0,0.105,0.179,0.32,0.0,0.0,0.0,9.0,5.0,5.0,0.0,0.056,0.0,0.0,0.661,0.661,0.649,5.168,0.624,0.359,1.138,0.154,2.354,2.37,0.612,0.624,0.612,7.0,0.0,1.0,8.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,7.0,7.0,0.0,0.0,5.0,4.0,0.0,2.0,4.0,2.0,1.0,0.137,0.278,0.21,0.0,0.0,0.0,8.0,7.0,7.0,1.0,0.086,0.0,0.21,0.501,0.501,0.492
VAN,2008,VAN,2008020880,VAN,TOR,AWAY,20090221,Team Level,all,0.4998,0.5,0.4804,3900.0,35.72,3.228,2.347,7.991,1.373,18.145,15.916,3.19,3.268,3.228,37.0,12.0,20.0,69.0,2.0,2.0,0.0,12.0,1.0,9.0,23.0,35.0,47.0,8.0,16.0,25.0,18.0,8.0,18.0,34.0,12.0,3.0,0.815,1.539,0.874,0.0,1.0,1.0,68.641,49.0,48.622,7.0,0.539,0.175,0.297,3.47,3.502,3.484,37.383,3.231,2.477,7.764,1.135,21.194,17.199,3.174,3.203,3.145,38.0,15.0,16.0,69.0,2.0,0.0,0.0,8.0,1.0,22.0,20.0,36.0,51.0,7.0,16.0,33.0,30.0,7.0,15.0,40.0,11.0,2.0,1.199,1.488,0.544,1.0,1.0,0.0,69.266,53.0,53.511,7.0,0.54,0.0,0.21,3.562,3.527,3.463
VAN,2008,VAN,2008020880,VAN,TOR,AWAY,20090221,Team Level,5on5,0.5492,0.4731,0.4627,2832.0,22.714,2.153,1.398,4.921,0.773,11.828,9.927,2.124,2.193,2.162,21.0,10.0,13.0,44.0,1.0,1.0,0.0,5.0,1.0,3.0,20.0,20.0,30.0,8.0,16.0,16.0,16.0,6.0,12.0,19.0,11.0,1.0,0.548,1.361,0.244,0.0,1.0,0.0,43.641,31.0,30.622,6.0,0.286,0.156,0.273,2.166,2.198,2.194,25.503,1.767,1.704,5.422,0.749,15.551,10.806,1.722,1.739,1.694,23.0,13.0,13.0,49.0,0.0,0.0,0.0,2.0,1.0,19.0,14.0,23.0,36.0,6.0,14.0,15.0,24.0,4.0,12.0,29.0,7.0,0.0,0.865,0.902,0.0,0.0,0.0,0.0,49.266,36.0,36.511,6.0,0.348,0.0,0.0,2.115,2.081,2.026
VAN,2008,VAN,2008020880,VAN,TOR,AWAY,20090221,Team Level,4on5,0.1344,0.2222,0.25,410.0,1.448,0.07,0.055,0.221,0.038,0.47,1.146,0.07,0.07,0.07,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.012,0.0,0.0,0.082,0.082,0.082,3.984,0.451,0.3,0.827,0.15,2.679,1.592,0.45,0.451,0.45,4.0,2.0,1.0,7.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,5.0,1.0,2.0,6.0,0.0,0.0,1.0,4.0,2.0,0.0,0.143,0.308,0.0,0.0,1.0,0.0,7.0,6.0,6.0,0.0,0.079,0.0,0.0,0.53,0.53,0.53
VAN,2008,VAN,2008020880,VAN,TOR,AWAY,20090221,Team Level,5on4,0.5076,0.7368,0.7333,499.0,8.109,0.401,0.676,2.309,0.461,4.674,2.48,0.401,0.401,0.401,9.0,2.0,3.0,14.0,1.0,1.0,0.0,5.0,0.0,3.0,1.0,8.0,10.0,0.0,0.0,2.0,1.0,1.0,5.0,10.0,0.0,1.0,0.092,0.0,0.309,0.0,0.0,1.0,14.0,11.0,11.0,1.0,0.184,0.02,0.024,0.561,0.561,0.559,2.729,0.389,0.113,0.377,0.082,0.609,2.43,0.389,0.389,0.389,4.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,7.0,2.0,3.0,0.0,3.0,0.0,1.0,0.054,0.0,0.335,1.0,0.0,0.0,5.0,4.0,4.0,0.0,0.027,0.0,0.0,0.415,0.415,0.415
VAN,2008,VAN,2008020897,VAN,MTL,AWAY,20090224,Team Level,other,0.1981,0.8889,0.8,228.0,3.099,0.224,0.449,0.662,0.106,1.801,0.758,0.22,0.224,0.22,1.0,3.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.089,0.135,0.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,0.148,0.0,0.0,0.372,0.372,0.366,0.778,0.907,0.012,0.006,0.005,0.037,0.032,0.907,0.907,0.907,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.907,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.003,0.0,0.0,0.91,0.91,0.91
VAN,2008,VAN,2008020897,VAN,MTL,AWAY,20090224,Team Level,all,0.4283,0.6174,0.675,3600.0,40.267,2.497,3.207,9.334,1.248,21.55,16.166,2.372,2.508,2.383,34.0,20.0,17.0,71.0,0.0,1.0,0.0,6.0,1.0,20.0,26.0,34.0,54.0,10.0,34.0,18.0,14.0,5.0,12.0,46.0,6.0,2.0,1.087,0.907,0.502,0.0,0.0,0.0,69.832,54.0,53.181,12.0,0.784,0.237,0.237,3.044,3.06,2.935,19.483,3.333,1.597,3.666,0.567,10.106,6.731,3.291,3.332,3.29,17.0,9.0,18.0,44.0,3.0,0.0,0.0,2.0,2.0,5.0,14.0,14.0,23.0,8.0,21.0,31.0,15.0,4.0,24.0,14.0,8.0,4.0,0.453,1.143,1.737,0.0,0.0,3.0,44.61,26.0,26.257,23.0,0.385,0.0,0.0,3.719,3.718,3.67
VAN,2008,VAN,2008020897,VAN,MTL,AWAY,20090224,Team Level,5on5,0.6924,0.6866,0.766,2029.0,26.434,1.868,1.608,6.382,0.826,13.737,11.578,1.749,1.879,1.76,23.0,13.0,10.0,46.0,0.0,1.0,0.0,4.0,1.0,15.0,15.0,23.0,36.0,10.0,34.0,10.0,9.0,2.0,7.0,30.0,4.0,2.0,0.785,0.581,0.502,0.0,0.0,0.0,44.832,36.0,35.181,7.0,0.337,0.237,0.237,1.968,1.985,1.868,8.374,0.83,0.532,1.798,0.25,4.19,3.401,0.83,0.829,0.829,6.0,5.0,10.0,21.0,1.0,0.0,0.0,1.0,2.0,1.0,6.0,5.0,10.0,7.0,19.0,18.0,13.0,3.0,17.0,7.0,3.0,1.0,0.153,0.439,0.237,0.0,0.0,1.0,21.61,11.0,11.257,17.0,0.112,0.0,0.0,0.942,0.941,0.94
VAN,2008,VAN,2008020897,VAN,MTL,AWAY,20090224,Team Level,4on5,0.1074,0.0435,0.0667,870.0,0.86,0.192,0.086,0.059,0.017,0.214,0.433,0.192,0.192,0.192,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,5.0,0.0,1.0,0.0,0.0,0.192,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.019,0.0,0.0,0.211,0.211,0.211,10.331,1.596,1.053,1.862,0.312,5.878,3.298,1.554,1.596,1.554,10.0,4.0,8.0,22.0,1.0,0.0,0.0,1.0,0.0,4.0,8.0,9.0,13.0,0.0,0.0,6.0,0.0,0.0,2.0,7.0,5.0,2.0,0.3,0.704,0.592,0.0,0.0,1.0,22.0,14.0,14.0,1.0,0.271,0.0,0.0,1.867,1.867,1.82
VAN,2008,VAN,2008020897,VAN,MTL,AWAY,20090224,Team Level,5on4,1.0,1.0,1.0,473.0,9.873,0.213,1.064,2.231,0.298,5.797,3.397,0.212,0.213,0.212,9.0,4.0,3.0,16.0,0.0,0.0,0.0,2.0,0.0,2.0,9.0,9.0,13.0,0.0,0.0,3.0,1.0,2.0,0.0,13.0,0.0,0.0,0.213,0.0,0.0,0.0,0.0,0.0,16.0,13.0,13.0,0.0,0.279,0.0,0.0,0.492,0.492,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,2008,VAN,2008020922,VAN,T.B,HOME,20090227,Team Level,other,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.281,0.091,0.125,0.268,0.036,1.092,0.387,0.089,0.091,0.089,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.042,0.0,0.0,0.133,0.133,0.13
VAN,2008,VAN,2008020922,VAN,T.B,HOME,20090227,Team Level,all,0.5473,0.5294,0.5224,3600.0,26.028,2.273,1.944,5.477,0.75,14.534,10.022,2.254,2.237,2.219,25.0,10.0,19.0,54.0,2.0,0.0,0.0,8.0,2.0,10.0,13.0,23.0,33.0,1.0,2.0,27.0,8.0,9.0,11.0,27.0,6.0,2.0,0.949,0.818,0.506,0.0,2.0,0.0,53.64,35.0,34.857,5.0,0.425,0.0,0.0,2.698,2.655,2.634,22.035,1.88,1.509,4.965,0.778,12.549,10.319,1.848,1.933,1.899,21.0,11.0,16.0,48.0,1.0,2.0,1.0,8.0,0.0,9.0,12.0,20.0,31.0,5.0,10.0,25.0,16.0,9.0,5.0,27.0,2.0,3.0,0.893,0.318,0.67,0.0,1.0,0.0,47.894,32.0,31.795,5.0,0.329,0.405,0.405,1.804,1.854,1.826
VAN,2008,VAN,2008020922,VAN,T.B,HOME,20090227,Team Level,5on5,0.4766,0.4819,0.4815,2862.0,19.703,1.617,1.35,4.179,0.568,10.337,7.949,1.603,1.581,1.567,18.0,8.0,14.0,40.0,1.0,0.0,0.0,6.0,1.0,7.0,11.0,17.0,25.0,1.0,2.0,21.0,8.0,7.0,8.0,20.0,5.0,1.0,0.682,0.715,0.22,0.0,1.0,0.0,39.64,26.0,25.857,4.0,0.281,0.0,0.0,1.897,1.854,1.839,19.716,1.776,1.282,4.477,0.691,10.551,9.223,1.745,1.828,1.797,18.0,10.0,15.0,43.0,1.0,1.0,1.0,7.0,0.0,7.0,12.0,17.0,27.0,5.0,10.0,20.0,10.0,8.0,5.0,23.0,2.0,3.0,0.788,0.318,0.67,0.0,1.0,0.0,42.894,28.0,27.795,5.0,0.262,0.182,0.405,1.632,1.682,1.657
